% Program : PPPBox
% Positioning Mode : static
% Year   Doy      Secondstatic
% Year   Doy      Second         dn(m)         de(m)         du(m)    ZTD(m)  nSat   GDOP    PDOP
2017      73   48645.000         0.026         0.018        -0.011     2.437   10   2.161   1.905
2017      73   48646.000         0.026         0.018        -0.011     2.437   10   2.161   1.905
2017      73   48647.000         0.026         0.018        -0.011     2.437   10   2.161   1.905
2017      73   48649.000         0.026         0.018        -0.011     2.438   10   2.161   1.905
2017      73   48650.000         0.026         0.018        -0.011     2.438   10   2.161   1.905
2017      73   48651.000         0.026         0.017        -0.011     2.438   10   2.160   1.904
2017      73   48652.000         0.026         0.017        -0.011     2.438   10   2.160   1.904
2017      73   48653.000         0.026         0.017        -0.011     2.438   10   2.160   1.904
2017      73   48654.000         0.026         0.017        -0.011     2.438   10   2.160   1.904
2017      73   48655.000         0.026         0.017        -0.012     2.438   10   2.160   1.904
2017      73   48656.000         0.027         0.017        -0.012     2.438   10   2.159   1.904
2017      73   48657.000         0.027         0.016        -0.012     2.439   10   2.159   1.903
2017      73   48659.000         0.027         0.016        -0.012     2.439   10   2.159   1.903
2017      73   48660.000         0.027         0.016        -0.012     2.439   10   2.159   1.903
2017      73   48661.000         0.027         0.016        -0.012     2.439   10   2.158   1.903
2017      73   48662.000         0.027         0.016        -0.012     2.439   10   2.158   1.903
2017      73   48663.000         0.027         0.016        -0.012     2.439   10   2.158   1.902
2017      73   48664.000         0.027         0.016        -0.012     2.439   10   2.158   1.902
2017      73   48665.000         0.027         0.015        -0.012     2.439   10   2.158   1.902
2017      73   48666.000         0.027         0.015        -0.012     2.439   10   2.158   1.902
2017      73   48667.000         0.027         0.015        -0.012     2.439   10   2.157   1.902
2017      73   48669.000         0.027         0.015        -0.012     2.439   10   2.157   1.901
2017      73   48670.000         0.027         0.015        -0.012     2.439   10   2.157   1.901
2017      73   48671.000         0.027         0.015        -0.012     2.439   10   2.157   1.901
2017      73   48672.000         0.027         0.015        -0.012     2.439   10   2.156   1.901
2017      73   48673.000         0.027         0.014        -0.011     2.440   10   2.156   1.901
2017      73   48674.000         0.028         0.014        -0.011     2.440   10   2.156   1.901
2017      73   48675.000         0.028         0.014        -0.011     2.440   10   2.156   1.900
2017      73   48676.000         0.028         0.014        -0.011     2.440   10   2.156   1.900
2017      73   48677.000         0.028         0.014        -0.011     2.440   10   2.155   1.900
2017      73   48679.000         0.028         0.014        -0.011     2.440   10   2.155   1.900
2017      73   48680.000         0.028         0.014        -0.011     2.440   10   2.155   1.900
2017      73   48681.000         0.028         0.014        -0.011     2.440   10   2.155   1.899
2017      73   48682.000         0.028         0.014        -0.011     2.440   10   2.154   1.899
2017      73   48683.000         0.028         0.014        -0.011     2.440   10   2.154   1.899
2017      73   48684.000         0.028         0.014        -0.011     2.440   10   2.154   1.899
2017      73   48685.000         0.028         0.014        -0.010     2.440   10   2.154   1.899
2017      73   48686.000         0.027         0.014        -0.010     2.440   10   2.154   1.899
2017      73   48687.000         0.027         0.014        -0.010     2.439   10   2.153   1.898
2017      73   48689.000         0.027         0.014        -0.010     2.439   10   2.153   1.898
2017      73   48690.000         0.027         0.014        -0.010     2.439   10   2.153   1.898
2017      73   48691.000         0.027         0.014        -0.009     2.439   10   2.153   1.898
2017      73   48692.000         0.027         0.014        -0.009     2.439   10   2.152   1.898
2017      73   48693.000         0.027         0.014        -0.009     2.439   10   2.152   1.897
2017      73   48694.000         0.027         0.014        -0.009     2.439   10   2.152   1.897
2017      73   48695.000         0.027         0.014        -0.009     2.438   10   2.152   1.897
2017      73   48696.000         0.027         0.014        -0.009     2.438   10   2.152   1.897
2017      73   48697.000         0.027         0.014        -0.008     2.438   10   2.151   1.897
2017      73   48699.000         0.027         0.014        -0.008     2.437   10   2.151   1.896
2017      73   48700.000         0.027         0.014        -0.008     2.437   10   2.151   1.896
2017      73   48701.000         0.027         0.014        -0.008     2.437   10   2.151   1.896
2017      73   48702.000         0.027         0.014        -0.008     2.436   10   2.150   1.896
2017      73   48703.000         0.027         0.014        -0.008     2.436   10   2.150   1.896
2017      73   48704.000         0.027         0.014        -0.007     2.436   10   2.150   1.895
2017      73   48705.000         0.027         0.014        -0.007     2.435   10   2.150   1.895
2017      73   48706.000         0.027         0.014        -0.007     2.435   10   2.150   1.895
2017      73   48707.000         0.027         0.014        -0.007     2.435   10   2.149   1.895
2017      73   48709.000         0.027         0.014        -0.007     2.435   10   2.149   1.895
2017      73   48710.000         0.027         0.014        -0.007     2.434   10   2.149   1.894
2017      73   48711.000         0.028         0.014        -0.007     2.434   10   2.149   1.894
2017      73   48712.000         0.028         0.014        -0.006     2.434   10   2.148   1.894
2017      73   48713.000         0.028         0.014        -0.006     2.434   10   2.148   1.894
2017      73   48714.000         0.028         0.014        -0.006     2.434   10   2.148   1.894
2017      73   48715.000         0.027         0.015        -0.006     2.433   10   2.148   1.894
2017      73   48716.000         0.027         0.015        -0.006     2.433   10   2.148   1.893
2017      73   48717.000         0.027         0.015        -0.006     2.433   10   2.147   1.893
2017      73   48719.000         0.027         0.015        -0.006     2.433   10   2.147   1.893
2017      73   48720.000         0.027         0.015        -0.006     2.433   10   2.147   1.893
2017      73   48721.000         0.027         0.015        -0.005     2.433   10   2.147   1.893
2017      73   48722.000         0.027         0.015        -0.005     2.432   10   2.146   1.892
2017      73   48723.000         0.027         0.015        -0.005     2.432   10   2.146   1.892
2017      73   48724.000         0.027         0.015        -0.005     2.432   10   2.146   1.892
2017      73   48725.000         0.027         0.015        -0.005     2.432   10   2.146   1.892
2017      73   48726.000         0.027         0.015        -0.005     2.433   10   2.146   1.892
2017      73   48727.000         0.027         0.015        -0.005     2.433   10   2.145   1.891
2017      73   48729.000         0.027         0.015        -0.005     2.433   10   2.145   1.891
2017      73   48730.000         0.027         0.015        -0.005     2.433   10   2.145   1.891
2017      73   48731.000         0.026         0.015        -0.005     2.433   10   2.145   1.891
2017      73   48732.000         0.026         0.015        -0.005     2.433   10   2.144   1.891
2017      73   48733.000         0.026         0.015        -0.004     2.433   10   2.144   1.890
2017      73   48734.000         0.026         0.016        -0.004     2.433   10   2.144   1.890
2017      73   48735.000         0.026         0.015        -0.004     2.434   10   2.144   1.890
2017      73   48736.000         0.026         0.015        -0.004     2.434   10   2.144   1.890
2017      73   48737.000         0.026         0.015        -0.004     2.434   10   2.143   1.890
